brand,name,price,event,img_url
GS25,바나나킥)헤이즐넛라떼파르페,3500,1+1,https://image.woodongs.com/imgsvr/item/GD_8807203002877_002.jpg
GS25,이무라야)말차모찌아이스빙수,4000,1+1,https://image.woodongs.com/imgsvr/item/GD_4901006221214_001.jpg
GS25,피치)프로즌넛츠소르베믹스80G,4900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809971932882_001.jpg
GS25,프루타프루타)아사이볼오리지널,5500,1+1,https://image.woodongs.com/imgsvr/item/GD_4582199731461_001.jpg
GS25,피치)프로즌팝소르베믹스80G,5900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809971932691_001.jpg
GS25,올리)아이스컵봉지얼음180G,600,1+1,https://image.woodongs.com/imgsvr/item/GD_8809197844303_001.jpg
GS25,파티세리)망고무스케이크75G,6900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809971932820_001.jpg
GS25,파티세리)피치무스케이크80G,6900,1+1,https://image.woodongs.com/imgsvr/item/GD_8809971932837_001.jpg
GS25,하리보)골드바렌100G,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_4001686301555_002.jpg
GS25,하리보)골드베어사우어80G,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_8691216099579_006.jpg
GS25,하리보)스타믹스100G,2500,1+1,https://image.woodongs.com/imgsvr/item/GD_5012035901738_001.jpg
GS25,스윗콘(100G/봉),2000,2+1,https://image.woodongs.com/imgsvr/item/GD_8809405270979_001.jpg
GS25,미이랑)귀리400g,7900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801500158237_001.jpg
GS25,미이랑)병아리콩400g,7900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801500158251_001.jpg
GS25,미이랑)찰보리400g,7900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801500158275_001.jpg
GS25,미이랑)찰현미400g,7900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801500158220_001.jpg
GS25,미이랑)찰흑미400g,7900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801500158268_001.jpg
GS25,미이랑)찹쌀400g,7900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801500158213_001.jpg
GS25,미이랑)파로400g,7900,1+1,https://image.woodongs.com/imgsvr/item/GD_8801500158244_001.jpg
GS25,거산)꿀머군고구마120G,5200,1+1,https://image.woodongs.com/imgsvr/item/GD_8809653410639_001.jpg
